2019-07-08 13:48:49.947811: step 10, loss = 58.71 (5.2 examples/sec; 0.191 sec/batch)
2019-07-08 13:48:51.853861: step 20, loss = 17.44 (5.2 examples/sec; 0.192 sec/batch)
2019-07-08 13:48:53.833384: step 30, loss = 77.79 (4.9 examples/sec; 0.206 sec/batch)
2019-07-08 13:48:55.822753: step 40, loss = 24.52 (4.8 examples/sec; 0.207 sec/batch)
2019-07-08 13:48:57.960055: step 50, loss = 6.70 (4.7 examples/sec; 0.213 sec/batch)
2019-07-08 13:49:00.155831: step 60, loss = 14.39 (4.4 examples/sec; 0.226 sec/batch)
2019-07-08 13:49:02.376567: step 70, loss = 8.06 (4.5 examples/sec; 0.220 sec/batch)
2019-07-08 13:49:04.566335: step 80, loss = 8.70 (4.8 examples/sec; 0.209 sec/batch)
2019-07-08 13:49:06.695279: step 90, loss = 6.90 (4.8 examples/sec; 0.210 sec/batch)
2019-07-08 13:49:08.792666: step 100, loss = 11.64 (4.8 examples/sec; 0.210 sec/batch)
2019-07-08 13:49:12.325526: step 110, loss = 23.53 (5.1 examples/sec; 0.197 sec/batch)
2019-07-08 13:49:14.348396: step 120, loss = 5.88 (5.0 examples/sec; 0.200 sec/batch)
2019-07-08 13:49:16.357214: step 130, loss = 5.71 (5.0 examples/sec; 0.200 sec/batch)
2019-07-08 13:49:18.387578: step 140, loss = 10.12 (5.0 examples/sec; 0.202 sec/batch)
2019-07-08 13:49:20.400364: step 150, loss = 6.98 (5.0 examples/sec; 0.198 sec/batch)
2019-07-08 13:49:22.497765: step 160, loss = 7.28 (4.8 examples/sec; 0.210 sec/batch)
2019-07-08 13:49:24.607871: step 170, loss = 8.04 (4.8 examples/sec; 0.207 sec/batch)
2019-07-08 13:49:26.702223: step 180, loss = 10.26 (4.8 examples/sec; 0.208 sec/batch)
2019-07-08 13:49:28.874205: step 190, loss = 11.86 (4.7 examples/sec; 0.214 sec/batch)
2019-07-08 13:49:31.035846: step 200, loss = 10.25 (4.5 examples/sec; 0.220 sec/batch)
2019-07-08 13:49:34.696518: step 210, loss = 6.03 (4.8 examples/sec; 0.208 sec/batch)
2019-07-08 13:49:36.753922: step 220, loss = 9.08 (4.8 examples/sec; 0.206 sec/batch)
2019-07-08 13:49:38.826664: step 230, loss = 10.92 (4.6 examples/sec; 0.220 sec/batch)
2019-07-08 13:49:40.892887: step 240, loss = 13.14 (5.0 examples/sec; 0.202 sec/batch)
2019-07-08 13:49:42.997320: step 250, loss = 7.40 (4.5 examples/sec; 0.220 sec/batch)
2019-07-08 13:49:45.212639: step 260, loss = 6.10 (4.5 examples/sec; 0.220 sec/batch)
2019-07-08 13:49:47.435707: step 270, loss = 6.85 (4.4 examples/sec; 0.228 sec/batch)
2019-07-08 13:49:49.639338: step 280, loss = 9.58 (4.5 examples/sec; 0.222 sec/batch)
2019-07-08 13:49:51.844815: step 290, loss = 7.48 (4.3 examples/sec; 0.231 sec/batch)
2019-07-08 13:49:54.059625: step 300, loss = 7.79 (4.6 examples/sec; 0.218 sec/batch)
2019-07-08 13:49:58.022078: step 310, loss = 6.95 (4.3 examples/sec; 0.232 sec/batch)
2019-07-08 13:50:00.341179: step 320, loss = 6.20 (4.3 examples/sec; 0.234 sec/batch)
2019-07-08 13:50:02.682500: step 330, loss = 8.36 (4.2 examples/sec; 0.237 sec/batch)
2019-07-08 13:50:05.063230: step 340, loss = 9.98 (4.6 examples/sec; 0.215 sec/batch)
2019-07-08 13:50:07.251905: step 350, loss = 12.18 (4.6 examples/sec; 0.218 sec/batch)
2019-07-08 13:50:09.423269: step 360, loss = 8.77 (4.6 examples/sec; 0.215 sec/batch)
2019-07-08 13:50:11.624667: step 370, loss = 6.18 (4.5 examples/sec; 0.221 sec/batch)
2019-07-08 13:50:13.853415: step 380, loss = 8.43 (4.4 examples/sec; 0.227 sec/batch)
2019-07-08 13:50:16.049218: step 390, loss = 8.39 (4.5 examples/sec; 0.220 sec/batch)
2019-07-08 13:50:18.248930: step 400, loss = 6.56 (4.5 examples/sec; 0.220 sec/batch)
2019-07-08 13:50:21.942452: step 410, loss = 7.17 (4.9 examples/sec; 0.204 sec/batch)
2019-07-08 13:50:24.054806: step 420, loss = 7.40 (4.7 examples/sec; 0.211 sec/batch)
2019-07-08 13:50:26.138863: step 430, loss = 11.38 (4.8 examples/sec; 0.206 sec/batch)
2019-07-08 13:50:28.206731: step 440, loss = 10.93 (4.9 examples/sec; 0.202 sec/batch)
2019-07-08 13:50:30.338448: step 450, loss = 9.53 (4.8 examples/sec; 0.207 sec/batch)
2019-07-08 13:50:32.498965: step 460, loss = 6.95 (4.6 examples/sec; 0.217 sec/batch)
