2019-07-08 14:31:02.664046: step 10, loss = 28.06 (4.7 examples/sec; 0.215 sec/batch)
2019-07-08 14:31:04.808994: step 20, loss = 8.21 (4.7 examples/sec; 0.212 sec/batch)
2019-07-08 14:31:06.950648: step 30, loss = 13.81 (4.6 examples/sec; 0.220 sec/batch)
2019-07-08 14:31:09.130020: step 40, loss = 55.49 (4.6 examples/sec; 0.219 sec/batch)
2019-07-08 14:31:11.234518: step 50, loss = 6.74 (4.7 examples/sec; 0.212 sec/batch)
2019-07-08 14:31:13.355049: step 60, loss = 8.48 (4.7 examples/sec; 0.212 sec/batch)
2019-07-08 14:31:15.456736: step 70, loss = 22.82 (4.8 examples/sec; 0.210 sec/batch)
2019-07-08 14:31:17.567817: step 80, loss = 24.57 (4.8 examples/sec; 0.209 sec/batch)
2019-07-08 14:31:19.743290: step 90, loss = 12.25 (4.8 examples/sec; 0.208 sec/batch)
2019-07-08 14:31:21.882018: step 100, loss = 6.67 (4.4 examples/sec; 0.229 sec/batch)
2019-07-08 14:31:25.729138: step 110, loss = 17.48 (4.6 examples/sec; 0.216 sec/batch)
2019-07-08 14:31:27.920489: step 120, loss = 5.59 (4.5 examples/sec; 0.221 sec/batch)
2019-07-08 14:31:30.093874: step 130, loss = 6.29 (4.7 examples/sec; 0.213 sec/batch)
2019-07-08 14:31:32.272418: step 140, loss = 18.09 (4.4 examples/sec; 0.229 sec/batch)
2019-07-08 14:31:34.280110: step 150, loss = 6.98 (5.1 examples/sec; 0.195 sec/batch)
2019-07-08 14:31:36.322645: step 160, loss = 7.70 (4.8 examples/sec; 0.207 sec/batch)
2019-07-08 14:31:38.342315: step 170, loss = 7.55 (4.8 examples/sec; 0.208 sec/batch)
2019-07-08 14:31:40.364326: step 180, loss = 10.87 (5.1 examples/sec; 0.196 sec/batch)
2019-07-08 14:31:42.402636: step 190, loss = 12.39 (5.1 examples/sec; 0.195 sec/batch)
2019-07-08 14:31:44.421305: step 200, loss = 8.41 (4.7 examples/sec; 0.212 sec/batch)
2019-07-08 14:31:48.025120: step 210, loss = 10.70 (4.7 examples/sec; 0.211 sec/batch)
2019-07-08 14:31:50.042171: step 220, loss = 9.29 (5.1 examples/sec; 0.196 sec/batch)
2019-07-08 14:31:52.054744: step 230, loss = 10.13 (4.9 examples/sec; 0.203 sec/batch)
2019-07-08 14:31:54.046434: step 240, loss = 14.26 (5.0 examples/sec; 0.199 sec/batch)
2019-07-08 14:31:56.048324: step 250, loss = 16.74 (5.1 examples/sec; 0.197 sec/batch)
2019-07-08 14:31:58.057050: step 260, loss = 6.98 (4.9 examples/sec; 0.202 sec/batch)
2019-07-08 14:32:00.077992: step 270, loss = 13.95 (4.7 examples/sec; 0.212 sec/batch)
2019-07-08 14:32:02.101528: step 280, loss = 10.22 (4.8 examples/sec; 0.210 sec/batch)
2019-07-08 14:32:04.163390: step 290, loss = 7.58 (4.9 examples/sec; 0.205 sec/batch)
2019-07-08 14:32:06.205341: step 300, loss = 14.19 (4.9 examples/sec; 0.203 sec/batch)
2019-07-08 14:32:09.706792: step 310, loss = 9.27 (5.2 examples/sec; 0.194 sec/batch)
2019-07-08 14:32:11.712811: step 320, loss = 10.22 (5.0 examples/sec; 0.198 sec/batch)
2019-07-08 14:32:13.754254: step 330, loss = 12.32 (5.0 examples/sec; 0.198 sec/batch)
2019-07-08 14:32:15.790490: step 340, loss = 9.71 (4.7 examples/sec; 0.213 sec/batch)
2019-07-08 14:32:17.801916: step 350, loss = 7.00 (5.0 examples/sec; 0.201 sec/batch)
2019-07-08 14:32:19.850768: step 360, loss = 6.64 (4.9 examples/sec; 0.205 sec/batch)
2019-07-08 14:32:21.888201: step 370, loss = 7.45 (5.1 examples/sec; 0.196 sec/batch)
2019-07-08 14:32:23.925684: step 380, loss = 9.00 (4.9 examples/sec; 0.204 sec/batch)
2019-07-08 14:32:26.009066: step 390, loss = 7.12 (5.0 examples/sec; 0.201 sec/batch)
2019-07-08 14:32:28.066398: step 400, loss = 6.60 (4.6 examples/sec; 0.215 sec/batch)
2019-07-08 14:32:31.680284: step 410, loss = 7.04 (4.9 examples/sec; 0.205 sec/batch)
2019-07-08 14:32:33.724938: step 420, loss = 10.53 (4.7 examples/sec; 0.211 sec/batch)
